begins_at,close_price,volume,symbol
2020-05-13,20.870000,112113394,BAC
2020-05-14,21.710000,88359139,BAC
2020-05-15,21.440000,64483957,BAC
2020-05-18,22.930000,86699200,BAC
2020-05-19,22.210000,62178965,BAC
2020-05-20,22.910000,59789478,BAC
2020-05-21,22.900000,57725994,BAC
2020-05-22,22.660000,48107033,BAC
2020-05-26,24.280000,119485461,BAC
2020-05-27,25.980000,117672717,BAC
2020-05-28,24.860000,84436774,BAC
2020-05-29,24.120000,113923769,BAC
2020-06-01,24.610000,58470225,BAC
2020-06-02,24.840000,71118137,BAC
2020-06-03,25.990000,86744561,BAC
2020-06-04,26.780000,94545292,BAC
2020-06-05,28.110000,118767892,BAC
2020-06-08,28.540000,79598450,BAC
2020-06-09,28.220000,77773379,BAC
2020-06-10,26.600000,90415306,BAC
2020-06-11,23.930000,149875451,BAC
2020-06-12,24.780000,73729708,BAC
2020-06-15,25.150000,76538947,BAC
2020-06-16,25.800000,96796548,BAC
2020-06-17,25.000000,58349482,BAC
2020-06-18,25.040000,53419011,BAC
2020-06-19,25.250000,127563637,BAC
2020-06-22,24.620000,55484307,BAC
2020-06-23,24.790000,46108277,BAC
2020-06-24,23.810000,75437098,BAC
2020-03-25,28.400000,68027712,T
2020-03-26,30.600000,64092411,T
2020-03-27,29.840000,46386011,T
2020-03-30,30.230000,41629880,T
2020-03-31,29.150000,69813374,T
2020-04-01,28.050000,54645990,T
2020-04-02,28.760000,33818421,T
2020-04-03,27.460000,53443175,T
2020-04-06,29.440000,53502008,T
2020-04-07,30.080000,54265545,T
2020-04-08,29.890000,40793294,T
2020-04-09,30.730000,50332672,T
2020-04-13,30.190000,34145822,T
2020-04-14,31.130000,31941489,T
2020-04-15,30.090000,37542892,T
2020-04-16,30.160000,32533858,T
2020-04-17,31.230000,34656154,T
2020-04-20,30.980000,30583180,T
2020-04-21,29.870000,43213059,T
2020-04-22,29.470000,50764172,T
2020-04-23,29.500000,34011522,T
2020-04-24,29.710000,35567748,T
2020-04-27,30.540000,33320717,T
2020-04-28,30.650000,30924781,T
2020-04-29,31.430000,33160143,T
2020-04-30,30.470000,40751938,T
2020-05-01,29.900000,36851311,T
2020-05-04,29.600000,35164096,T
2020-05-05,29.740000,24626123,T
2020-05-06,28.790000,45094227,T
2020-05-07,28.890000,31814282,T
2020-05-08,29.790000,24047674,T
2020-05-11,29.380000,29223357,T
2020-05-12,28.890000,35220892,T
2020-05-13,28.090000,49265017,T
2020-05-14,28.580000,39827034,T
2020-05-15,28.310000,32250323,T
2020-05-18,29.450000,34952257,T
2020-05-19,28.960000,35217784,T
2020-05-20,29.590000,37899058,T
2020-05-21,29.770000,38670851,T
2020-05-22,29.880000,26638287,T
2020-05-26,30.820000,41383190,T
2020-05-27,31.850000,43440277,T
2020-05-28,31.060000,39689492,T
2020-05-29,30.860000,43747283,T
2020-06-01,30.930000,24959542,T
2020-06-02,30.990000,28436964,T
2020-06-03,31.510000,27861297,T
2020-06-04,31.800000,30762811,T
2020-06-05,32.770000,46689380,T
2020-06-08,33.230000,34279284,T
2020-06-09,32.620000,32209533,T
2020-06-10,32.140000,27291220,T
2020-06-11,30.170000,49865162,T
2020-06-12,30.500000,36279651,T
2020-06-15,30.500000,40263555,T
2020-06-16,30.780000,41630972,T
2020-06-17,30.260000,31480615,T
2020-06-18,30.350000,28364618,T
2020-06-19,30.310000,74958936,T
2020-06-22,30.110000,29559417,T
2020-06-23,30.250000,38913011,T
2020-06-24,29.420000,65596027,T
2020-03-25,1102.490000,4081528,GOOG
2020-03-26,1161.750000,3573755,GOOG
2020-03-27,1110.710000,3208495,GOOG
2020-03-30,1146.820000,2574061,GOOG
2020-03-31,1162.810000,2487983,GOOG
2020-04-01,1105.620000,2344173,GOOG
2020-04-02,1120.840000,1964881,GOOG
2020-04-03,1097.880000,2313400,GOOG
2020-04-06,1186.920000,2664723,GOOG
2020-04-07,1186.510000,2387329,GOOG
2020-04-08,1210.280000,1975135,GOOG
2020-04-09,1211.450000,2175421,GOOG
2020-04-13,1217.560000,1739828,GOOG
2020-04-14,1269.230000,2470353,GOOG
2020-04-15,1262.470000,1671703,GOOG
2020-04-16,1263.470000,2518099,GOOG
2020-04-17,1283.250000,1949042,GOOG
2020-04-20,1266.610000,1695488,GOOG
2020-04-21,1216.340000,2153003,GOOG
2020-04-22,1263.210000,2093140,GOOG
2020-04-23,1276.310000,1566203,GOOG
2020-04-24,1279.310000,1640394,GOOG
2020-04-27,1275.880000,1600563,GOOG
2020-04-28,1233.670000,2951309,GOOG
2020-04-29,1341.480000,3793630,GOOG
2020-04-30,1348.660000,2668906,GOOG
2020-05-01,1320.610000,2072639,GOOG
2020-05-04,1326.800000,1504017,GOOG
2020-05-05,1351.110000,1651533,GOOG
2020-05-06,1347.300000,1215423,GOOG
2020-05-07,1372.560000,1399759,GOOG
2020-05-08,1388.370000,1388068,GOOG
2020-05-11,1403.260000,1412116,GOOG
2020-05-12,1375.740000,1390600,GOOG
2020-05-13,1349.330000,1812585,GOOG
2020-05-14,1356.130000,1603077,GOOG
2020-05-15,1373.190000,1707747,GOOG
2020-05-18,1383.940000,1823964,GOOG
2020-05-19,1373.485000,1280649,GOOG
2020-05-20,1406.720000,1655375,GOOG
2020-05-21,1402.847000,1385194,GOOG
2020-05-22,1410.420000,1309408,GOOG
2020-05-26,1417.020000,2060643,GOOG
2020-05-27,1417.840000,1686142,GOOG
2020-05-28,1416.730000,1693976,GOOG
2020-05-29,1428.920000,1838059,GOOG
2020-06-01,1431.820000,1217140,GOOG
2020-06-02,1439.220000,1278128,GOOG
2020-06-03,1436.380000,1256186,GOOG
2020-06-04,1412.180000,1484272,GOOG
2020-06-05,1438.390000,1735244,GOOG
2020-06-08,1446.610000,1404178,GOOG
2020-06-09,1456.160000,1409249,GOOG
2020-06-10,1465.850000,1525153,GOOG
2020-06-11,1403.840000,1991332,GOOG
2020-06-12,1413.180000,1946367,GOOG
2020-06-15,1419.850000,1506096,GOOG
2020-06-16,1442.720000,1711614,GOOG
2020-06-17,1451.120000,1549615,GOOG
2020-06-18,1435.960000,1581916,GOOG
2020-06-19,1431.720000,3157875,GOOG
2020-06-22,1451.860000,1542440,GOOG
2020-06-23,1464.410000,1429764,GOOG
2020-06-24,1431.970000,1756022,GOOG
2020-03-25,37.290000,56607669,XOM
2020-03-26,38.820000,46754736,XOM
2020-03-27,36.950000,51558552,XOM
2020-03-30,37.500000,45834987,XOM
2020-03-31,37.970000,41491612,XOM
2020-04-01,37.530000,36045930,XOM
2020-04-02,40.400000,62000162,XOM
2020-04-03,39.210000,48425662,XOM
2020-04-06,40.470000,41301933,XOM
2020-04-07,41.240000,48921827,XOM
2020-04-08,43.850000,33355550,XOM
2020-04-09,43.130000,60208060,XOM
2020-04-13,42.760000,29651941,XOM
2020-04-14,42.430000,30768967,XOM
2020-04-15,40.480000,33125000,XOM
2020-04-16,39.150000,30933970,XOM
2020-04-17,43.220000,40829135,XOM
2020-04-20,41.180000,39260780,XOM
2020-04-21,40.960000,44381590,XOM
2020-04-22,42.130000,27084692,XOM
2020-04-23,43.450000,35270950,XOM
2020-04-24,43.730000,28667004,XOM
2020-04-27,43.940000,28274373,XOM
2020-04-28,44.970000,26545071,XOM
2020-04-29,47.460000,29502522,XOM
2020-04-30,46.470000,37076298,XOM
2020-05-01,43.140000,35399315,XOM
2020-05-04,44.880000,27465643,XOM
2020-05-05,44.830000,29276154,XOM
2020-05-06,43.990000,22659018,XOM
2020-05-07,44.240000,22160320,XOM
2020-05-08,46.180000,19998701,XOM
2020-05-11,45.740000,22258025,XOM
2020-05-12,44.120000,25439095,XOM
2020-05-13,41.930000,30827912,XOM
2020-05-14,42.300000,24856521,XOM
2020-05-15,42.000000,22445564,XOM
2020-05-18,45.340000,32046113,XOM
2020-05-19,43.940000,21771647,XOM
2020-05-20,45.370000,19352436,XOM
2020-05-21,44.560000,19130740,XOM
2020-05-22,44.600000,15406404,XOM
2020-05-26,45.910000,20356452,XOM
2020-05-27,46.240000,20788290,XOM
2020-05-28,45.040000,19705894,XOM
2020-05-29,45.470000,25886238,XOM
2020-06-01,46.280000,19038401,XOM
2020-06-02,47.310000,22318978,XOM
2020-06-03,49.240000,23418047,XOM
2020-06-04,49.100000,18731361,XOM
2020-06-05,53.080000,41328943,XOM
2020-06-08,54.740000,33579420,XOM
2020-06-09,53.520000,27276943,XOM
2020-06-10,50.650000,31156787,XOM
2020-06-11,46.180000,39182998,XOM
2020-06-12,47.170000,30978124,XOM
2020-06-15,47.140000,27929288,XOM
2020-06-16,48.200000,26203378,XOM
2020-06-17,46.630000,19279402,XOM
2020-06-18,46.920000,21478681,XOM
2020-06-19,45.980000,48899935,XOM
2020-06-22,46.420000,17565387,XOM
2020-06-23,46.700000,18916587,XOM
2020-06-24,44.500000,27626940,XOM
2020-03-25,146.920000,75638224,MSFT
2020-03-26,156.110000,64694427,MSFT
2020-03-27,149.700000,57042291,MSFT
2020-03-30,160.230000,63420326,MSFT
2020-03-31,157.710000,77927186,MSFT
2020-04-01,152.110000,57969926,MSFT
2020-04-02,155.260000,49630735,MSFT
2020-04-03,153.830000,41243284,MSFT
2020-04-06,165.270000,67111697,MSFT
2020-04-07,163.490000,62769038,MSFT
2020-04-08,165.130000,48318234,MSFT
2020-04-09,165.140000,51431775,MSFT
2020-04-13,165.510000,41905264,MSFT
2020-04-14,173.700000,52874338,MSFT
2020-04-15,171.880000,40940833,MSFT
2020-04-16,177.040000,50479610,MSFT
2020-04-17,178.600000,52765625,MSFT
2020-04-20,175.060000,36669595,MSFT
2020-04-21,167.820000,56203749,MSFT
2020-04-22,173.520000,34651604,MSFT
2020-04-23,171.420000,32790804,MSFT
2020-04-24,174.550000,34305320,MSFT
2020-04-27,174.050000,33194384,MSFT
2020-04-28,169.810000,34392694,MSFT
2020-04-29,177.430000,51286559,MSFT
2020-04-30,179.210000,53875857,MSFT
2020-05-01,174.570000,39370474,MSFT
2020-05-04,178.840000,30372862,MSFT
2020-05-05,180.760000,36839168,MSFT
2020-05-06,182.540000,32139299,MSFT
2020-05-07,183.600000,28315992,MSFT
2020-05-08,184.680000,30912638,MSFT
2020-05-11,186.740000,30892660,MSFT
2020-05-12,182.510000,32038199,MSFT
2020-05-13,179.750000,44711488,MSFT
2020-05-14,180.530000,41873911,MSFT
2020-05-15,183.160000,46610382,MSFT
2020-05-18,184.910000,35306620,MSFT
2020-05-19,183.630000,26799116,MSFT
2020-05-20,185.660000,31261334,MSFT
2020-05-21,183.470000,29119513,MSFT
2020-05-22,183.510000,20826898,MSFT
2020-05-26,181.570000,36073609,MSFT
2020-05-27,181.810000,39517146,MSFT
2020-05-28,181.400000,33831824,MSFT
2020-05-29,183.250000,42146720,MSFT
2020-06-01,182.830000,22668821,MSFT
2020-06-02,184.910000,30794585,MSFT
2020-06-03,185.360000,27311016,MSFT
2020-06-04,182.920000,28761809,MSFT
2020-06-05,187.200000,39893643,MSFT
2020-06-08,188.360000,33211590,MSFT
2020-06-09,189.800000,29783916,MSFT
2020-06-10,196.840000,43872329,MSFT
2020-06-11,186.270000,52854672,MSFT
2020-06-12,187.740000,43373587,MSFT
2020-06-15,188.940000,32770189,MSFT
2020-06-16,193.570000,42556656,MSFT
2020-06-17,194.240000,25687822,MSFT
2020-06-18,196.320000,23061648,MSFT
2020-06-19,195.150000,44441141,MSFT
2020-06-22,200.570000,32818929,MSFT
2020-06-23,201.910000,30917447,MSFT
2020-06-24,197.840000,36740647,MSFT
2020-03-25,28.970000,53341084,WFC
2020-03-26,30.900000,45522929,WFC
2020-03-27,30.280000,38942842,WFC
2020-03-30,29.920000,41232839,WFC
2020-03-31,28.700000,36920282,WFC
2020-04-01,26.570000,48497405,WFC
2020-04-02,27.220000,33113523,WFC
2020-04-03,26.230000,32735751,WFC
2020-04-06,28.630000,36056071,WFC
2020-04-07,28.770000,39229882,WFC
2020-04-08,30.280000,42213700,WFC
2020-04-09,33.200000,62520568,WFC
2020-04-13,31.430000,36068902,WFC
2020-04-14,30.180000,64267050,WFC
2020-04-15,28.440000,41883866,WFC
2020-04-16,26.890000,52962096,WFC
2020-04-17,28.380000,46984953,WFC
2020-04-20,27.680000,45441601,WFC
2020-04-21,26.840000,41918733,WFC
2020-04-22,26.800000,28078443,WFC
2020-04-23,26.530000,38331520,WFC
2020-04-24,26.920000,35172744,WFC
2020-04-27,28.410000,39606131,WFC
2020-04-28,28.870000,35188016,WFC
2020-04-29,30.000000,38515168,WFC
2020-04-30,29.050000,29506087,WFC
2020-05-01,27.590000,35197567,WFC
2020-05-04,27.350000,34343885,WFC
2020-05-05,26.320000,56753388,WFC
2020-05-06,25.610000,57732882,WFC
2020-05-07,25.230000,52386991,WFC
2020-05-08,25.430000,53768812,WFC
2020-05-11,24.780000,51444166,WFC
2020-05-12,24.040000,53560500,WFC
2020-05-13,22.530000,90209918,WFC
2020-05-14,24.060000,87965504,WFC
2020-05-15,23.360000,51616656,WFC
2020-05-18,25.410000,55751418,WFC
2020-05-19,23.950000,48234338,WFC
2020-05-20,24.520000,45297081,WFC
2020-05-21,24.460000,28376528,WFC
2020-05-22,24.170000,30415297,WFC
2020-05-26,26.260000,57720312,WFC
2020-05-27,27.950000,61962965,WFC
2020-05-28,27.220000,51606629,WFC
2020-05-29,26.470000,51382843,WFC
2020-06-01,27.090000,34258099,WFC
2020-06-02,27.400000,39057981,WFC
2020-06-03,28.830000,50813950,WFC
2020-06-04,30.220000,61839219,WFC
2020-06-05,31.670000,107651152,WFC
2020-06-08,33.320000,69051349,WFC
2020-06-09,32.630000,51480394,WFC
2020-06-10,29.710000,82089966,WFC
2020-06-11,26.790000,75621263,WFC
2020-06-12,27.970000,51301222,WFC
2020-06-15,28.210000,48311406,WFC
2020-06-16,28.520000,52985585,WFC
2020-06-17,27.450000,38660809,WFC
2020-06-18,27.550000,33670192,WFC
2020-06-19,27.600000,71891222,WFC
2020-06-22,27.350000,32808327,WFC
2020-06-23,27.230000,47279122,WFC
2020-06-24,26.120000,57380897,WFC
2020-03-25,1885.840000,6479073,AMZN
2020-03-26,1955.490000,6235118,AMZN
2020-03-27,1900.100000,5387897,AMZN
2020-03-30,1963.950000,6126087,AMZN
2020-03-31,1949.720000,5123626,AMZN
2020-04-01,1907.700000,4121875,AMZN
2020-04-02,1918.830000,4335985,AMZN
2020-04-03,1906.590000,3609870,AMZN
2020-04-06,1997.590000,5773181,AMZN
2020-04-07,2011.600000,5113983,AMZN
2020-04-08,2043.000000,3977313,AMZN
2020-04-09,2042.760000,4655617,AMZN
2020-04-13,2168.870000,6716709,AMZN
2020-04-14,2283.320000,8087193,AMZN
2020-04-15,2307.680000,6866567,AMZN
2020-04-16,2408.190000,12038201,AMZN
2020-04-17,2375.000000,7930010,AMZN
2020-04-20,2393.610000,5770694,AMZN
2020-04-21,2328.120000,7476679,AMZN
2020-04-22,2363.490000,4218295,AMZN
2020-04-23,2399.450000,5066552,AMZN
2020-04-24,2410.220000,3831797,AMZN
2020-04-27,2376.000000,5645645,AMZN
2020-04-28,2314.080000,5269446,AMZN
2020-04-29,2372.710000,4591593,AMZN
2020-04-30,2474.000000,9534611,AMZN
2020-05-01,2286.040000,9772605,AMZN
2020-05-04,2315.990000,4865926,AMZN
2020-05-05,2317.800000,3242496,AMZN
2020-05-06,2351.260000,3117814,AMZN
2020-05-07,2367.610000,3396411,AMZN
2020-05-08,2379.610000,3211228,AMZN
2020-05-11,2409.000000,3259231,AMZN
2020-05-12,2356.950000,3074916,AMZN
2020-05-13,2367.920000,4782919,AMZN
2020-05-14,2388.850000,3648128,AMZN
2020-05-15,2409.780000,4234951,AMZN
2020-05-18,2426.260000,4366572,AMZN
2020-05-19,2449.330000,4320498,AMZN
2020-05-20,2497.940000,3998143,AMZN
2020-05-21,2448.010000,5114403,AMZN
2020-05-22,2436.880000,2867079,AMZN
2020-05-26,2421.860000,3568153,AMZN
2020-05-27,2410.390000,5056945,AMZN
2020-05-28,2401.100000,3193136,AMZN
2020-05-29,2442.370000,3529329,AMZN
2020-06-01,2471.040000,2938032,AMZN
2020-06-02,2472.410000,2529903,AMZN
2020-06-03,2478.400000,2671024,AMZN
2020-06-04,2460.600000,2948710,AMZN
2020-06-05,2483.000000,3306445,AMZN
2020-06-08,2524.060000,3970654,AMZN
2020-06-09,2600.860000,5175950,AMZN
2020-06-10,2647.450000,4946031,AMZN
2020-06-11,2557.960000,5800107,AMZN
2020-06-12,2545.020000,5436127,AMZN
2020-06-15,2572.680000,3873335,AMZN
2020-06-16,2615.270000,3595649,AMZN
2020-06-17,2640.980000,2959316,AMZN
2020-06-18,2653.980000,2487774,AMZN
2020-06-19,2675.010000,5776963,AMZN
2020-06-22,2713.820000,3208780,AMZN
2020-06-23,2764.410000,4231707,AMZN
2020-06-24,2734.400000,4526605,AMZN
2020-03-25,49.940000,38551333,VZ
2020-03-26,53.540000,32617566,VZ
2020-03-27,52.770000,25363637,VZ
2020-03-30,54.770000,20660184,VZ
2020-03-31,53.730000,21251792,VZ
2020-04-01,52.920000,18672612,VZ
2020-04-02,55.250000,20159397,VZ
2020-04-03,54.700000,17612480,VZ
2020-04-06,56.700000,20284432,VZ
2020-04-07,56.980000,21786001,VZ
2020-04-08,57.800000,18234197,VZ
2020-04-09,57.440000,19693906,VZ
2020-04-13,56.670000,12977720,VZ
2020-04-14,58.140000,16765558,VZ
2020-04-15,56.930000,18372751,VZ
2020-04-16,57.660000,17825836,VZ
2020-04-17,58.460000,15054287,VZ
2020-04-20,58.130000,14002240,VZ
2020-04-21,56.820000,14234509,VZ
2020-04-22,57.990000,12703195,VZ
2020-04-23,57.590000,15684411,VZ
2020-04-24,57.930000,15373621,VZ
2020-04-27,57.810000,16050125,VZ
2020-04-28,57.830000,13392566,VZ
2020-04-29,58.120000,17818127,VZ
2020-04-30,57.450000,17532410,VZ
2020-05-01,56.830000,13857422,VZ
2020-05-04,56.240000,11833623,VZ
2020-05-05,56.510000,10902378,VZ
2020-05-06,55.640000,12460381,VZ
2020-05-07,55.580000,14084017,VZ
2020-05-08,57.000000,11100308,VZ
2020-05-11,56.400000,12636806,VZ
2020-05-12,55.460000,13117716,VZ
2020-05-13,54.850000,20604545,VZ
2020-05-14,54.910000,15859227,VZ
2020-05-15,54.710000,10173961,VZ
2020-05-18,55.720000,15739187,VZ
2020-05-19,54.380000,18467063,VZ
2020-05-20,54.260000,21405379,VZ
2020-05-21,53.970000,18201035,VZ
2020-05-22,54.100000,19959961,VZ
2020-05-26,54.300000,20830542,VZ
2020-05-27,55.140000,17063783,VZ
2020-05-28,55.720000,15435415,VZ
2020-05-29,57.380000,34255793,VZ
2020-06-01,55.780000,18160956,VZ
2020-06-02,56.400000,17300361,VZ
2020-06-03,56.830000,16086723,VZ
2020-06-04,57.220000,16147299,VZ
2020-06-05,57.740000,17105619,VZ
2020-06-08,58.090000,14962960,VZ
2020-06-09,57.860000,14530771,VZ
2020-06-10,58.050000,13649065,VZ
2020-06-11,56.450000,23412480,VZ
2020-06-12,56.530000,17129160,VZ
2020-06-15,56.150000,14828780,VZ
2020-06-16,56.920000,15025954,VZ
2020-06-17,56.650000,10652053,VZ
2020-06-18,56.890000,9019542,VZ
2020-06-19,56.160000,28843754,VZ
2020-06-22,55.660000,12333875,VZ
2020-06-23,54.940000,20716400,VZ
2020-06-24,53.930000,24794574,VZ
