timestamp,users_holding
"2018-08-28 13:40:10",0
"2018-08-28 14:40:10",0
"2018-08-28 15:40:10",2
"2018-08-28 16:40:10",6
"2018-08-28 17:40:10",6
"2018-08-28 18:40:11",7
"2018-08-28 19:40:10",10
"2018-08-28 20:40:10",10
"2018-08-28 21:40:11",10
"2018-08-28 22:40:11",10
"2018-08-28 23:40:10",10
"2018-08-29 00:40:10",10
"2018-08-29 01:40:10",10
"2018-08-29 02:40:10",10
"2018-08-29 03:40:10",10
"2018-08-29 04:40:10",10
"2018-08-29 05:40:10",10
"2018-08-29 06:40:09",10
"2018-08-29 07:40:10",10
"2018-08-29 08:40:10",10
"2018-08-29 09:40:10",10
"2018-08-29 10:40:10",10
"2018-08-29 11:40:10",10
"2018-08-29 12:40:10",10
"2018-08-29 14:03:45",11
"2018-08-29 14:40:10",11
"2018-08-29 15:40:10",12
"2018-08-29 16:40:09",13
"2018-08-29 17:40:10",14
"2018-08-29 18:40:11",15
"2018-08-29 19:40:10",15
"2018-08-29 20:40:10",15
"2018-08-29 21:40:09",15
"2018-08-29 22:40:10",15
"2018-08-29 23:40:10",15
"2018-08-30 00:40:10",15
"2018-08-30 01:40:10",15
"2018-08-30 02:40:10",15
"2018-08-30 03:40:10",15
"2018-08-30 04:40:10",15
"2018-08-30 05:40:10",15
"2018-08-30 06:40:10",15
"2018-08-30 07:40:10",15
"2018-08-30 08:40:10",15
"2018-08-30 09:40:10",15
"2018-08-30 10:40:11",15
"2018-08-30 11:40:11",15
"2018-08-30 12:40:10",15
"2018-08-30 13:40:12",15
"2018-08-30 14:40:11",16
"2018-08-30 15:40:10",18
"2018-08-30 16:40:10",18
"2018-08-30 17:40:10",17
"2018-08-30 18:40:10",17
"2018-08-30 19:40:11",18
"2018-08-30 20:40:09",18
"2018-08-30 21:40:10",18
"2018-08-30 22:40:10",18
"2018-08-30 23:40:10",18
"2018-08-31 00:40:11",18
"2018-08-31 01:40:10",18
"2018-08-31 02:40:10",18
"2018-08-31 03:40:10",18
"2018-08-31 04:40:10",18
"2018-08-31 05:40:10",18
"2018-08-31 06:40:10",18
"2018-08-31 07:40:10",18
"2018-08-31 08:40:10",18
"2018-08-31 09:40:11",18
"2018-08-31 10:40:10",18
"2018-08-31 11:40:11",18
"2018-08-31 12:40:10",18
"2018-08-31 13:40:10",18
"2018-08-31 14:40:10",18
"2018-08-31 15:40:10",19
"2018-08-31 16:40:10",19
"2018-08-31 17:40:10",19
"2018-08-31 18:40:10",19
"2018-08-31 19:40:10",20
"2018-08-31 20:40:10",20
"2018-08-31 21:40:10",20
"2018-08-31 22:40:10",20
"2018-08-31 23:40:10",20
"2018-09-01 00:40:10",20
"2018-09-01 01:40:10",20
"2018-09-01 02:40:10",20
"2018-09-01 03:40:10",20
"2018-09-01 04:40:11",20
"2018-09-01 05:40:10",20
